,date,time,dt,forecast,actual,delta,dev,peak
269,8/3/14,7:15:00 PM,3/8/14 19:15,3.2175,4.507125,1.289625,40.08158508,1
270,8/3/14,7:30:00 PM,3/8/14 19:30,3.205,3.878575,0.673575,21.01638066,1
271,8/3/14,7:45:00 PM,3/8/14 19:45,3.245,4.633841667,1.388841667,42.79943504,1
272,8/3/14,8:00:00 PM,3/8/14 20:00,3.2875,4.4449,1.1574,35.20608365,1
273,8/3/14,8:15:00 PM,3/8/14 20:15,3.3275,4.530833333,1.203333333,36.16328574,1
274,8/3/14,8:30:00 PM,3/8/14 20:30,3.3775,4.250566667,0.873066667,25.84949421,1
275,8/3/14,8:45:00 PM,3/8/14 20:45,3.435,3.94965,0.51465,14.98253275,1
276,8/3/14,9:00:00 PM,3/8/14 21:00,3.625,3.342258333,-0.282741667,-7.799770124,1
277,8/3/14,9:15:00 PM,3/8/14 21:15,3.975,3.622108333,-0.352891667,-8.877777786,1
278,8/3/14,9:30:00 PM,3/8/14 21:30,3.9675,4.141016667,0.173516667,4.373450964,1
279,8/3/14,9:45:00 PM,3/8/14 21:45,3.865,4.6206,0.7556,19.54980595,1
280,8/3/14,10:00:00 PM,3/8/14 22:00,3.7625,4.868108333,1.105608333,29.38493908,1
281,8/3/14,10:15:00 PM,3/8/14 22:15,3.6525,4.682591667,1.030091667,28.20237281,0
282,8/3/14,10:30:00 PM,3/8/14 22:30,3.55,4.506366667,0.956366667,26.93990611,0
283,8/3/14,10:45:00 PM,3/8/14 22:45,3.45,4.5438,1.0938,31.70434783,0
284,8/3/14,11:00:00 PM,3/8/14 23:00,3.3525,4.672733333,1.320233333,39.38056176,0
285,8/3/14,11:15:00 PM,3/8/14 23:15,3.2525,4.704583333,1.452083333,44.64514475,0
286,8/3/14,11:30:00 PM,3/8/14 23:30,3.2225,4.726683333,1.504183333,46.67752779,0
287,8/3/14,11:45:00 PM,3/8/14 23:45,3.265,4.847683333,1.582683333,48.47422153,0
288,8/4/14,12:00:00 AM,4/8/14 0:00,3.295,4.8663,1.5713,47.68740516,0
289,8/4/14,12:15:00 AM,4/8/14 0:15,3.3425,4.6598,1.3173,39.41062079,0
290,8/4/14,12:30:00 AM,4/8/14 0:30,3.3525,4.290475,0.937975,27.97837435,0
291,8/4/14,12:45:00 AM,4/8/14 0:45,3.33,4.093791667,0.763791667,22.9366867,0
292,8/4/14,1:00:00 AM,4/8/14 1:00,3.3075,4.07875,0.77125,23.31821618,0
293,8/4/14,1:15:00 AM,4/8/14 1:15,3.2825,4.41085,1.12835,34.37471439,0
294,8/4/14,1:30:00 AM,4/8/14 1:30,3.265,4.683275,1.418275,43.43874426,0
295,8/4/14,1:45:00 AM,4/8/14 1:45,3.255,4.200891667,0.945891667,29.05965183,0
296,8/4/14,2:00:00 AM,4/8/14 2:00,3.2425,4.8273,1.5848,48.87586739,0
297,8/4/14,2:15:00 AM,4/8/14 2:15,3.23,4.85965,1.62965,50.45356037,0
298,8/4/14,2:30:00 AM,4/8/14 2:30,3.2175,4.916441667,1.698941667,52.80315981,0
299,8/4/14,2:45:00 AM,4/8/14 2:45,3.205,4.803608333,1.598608333,49.87857513,0
300,8/4/14,3:00:00 AM,4/8/14 3:00,3.16,4.082658333,0.922658333,29.19804851,0
301,8/4/14,3:15:00 AM,4/8/14 3:15,3.1125,4.213775,1.101275,35.38232932,0
302,8/4/14,3:30:00 AM,4/8/14 3:30,3.1225,4.262191667,1.139691667,36.49933281,0
303,8/4/14,3:45:00 AM,4/8/14 3:45,3.1875,4.158658333,0.971158333,30.46771241,0
304,8/4/14,4:00:00 AM,4/8/14 4:00,3.2525,4.275833333,1.023333333,31.46297719,0
305,8/4/14,4:15:00 AM,4/8/14 4:15,3.3175,3.938166667,0.620666667,18.70886713,0
306,8/4/14,4:30:00 AM,4/8/14 4:30,3.2725,3.526291667,0.253791667,7.755283942,0
307,8/4/14,4:45:00 AM,4/8/14 4:45,3.115,3.143475,0.028475,0.914125201,0
308,8/4/14,5:00:00 AM,4/8/14 5:00,2.955,2.928883333,-0.026116667,-0.883812758,0
309,8/4/14,5:15:00 AM,4/8/14 5:15,2.7875,2.7649,-0.0226,-0.810762332,0
310,8/4/14,5:30:00 AM,4/8/14 5:30,2.6875,2.521633333,-0.165866667,-6.171782958,0
311,8/4/14,5:45:00 AM,4/8/14 5:45,2.6625,2.722366667,0.059866667,2.248513315,0
312,8/4/14,6:00:00 AM,4/8/14 6:00,2.625,2.437475,-0.187525,-7.143809524,0
313,8/4/14,6:15:00 AM,4/8/14 6:15,2.62,2.327641667,-0.292358333,-11.158715,0
314,8/4/14,6:30:00 AM,4/8/14 6:30,2.655,2.6454,-0.0096,-0.361581921,0
315,8/4/14,6:45:00 AM,4/8/14 6:45,2.7275,2.961983333,0.234483333,8.597005793,0
316,8/4/14,7:00:00 AM,4/8/14 7:00,2.7975,3.230658333,0.433158333,15.48376525,1
317,8/4/14,7:15:00 AM,4/8/14 7:15,2.87,2.817258333,-0.052741667,-1.837688746,1
318,8/4/14,7:30:00 AM,4/8/14 7:30,2.9475,2.294541667,-0.652958333,-22.15295447,1
319,8/4/14,7:45:00 AM,4/8/14 7:45,3.0375,2.320591667,-0.716908333,-23.60192043,1
320,8/4/14,8:00:00 AM,4/8/14 8:00,3.13,2.799133333,-0.330866667,-10.57082003,1
321,8/4/14,8:15:00 AM,4/8/14 8:15,3.23,2.905683333,-0.324316667,-10.04076368,1
322,8/4/14,8:30:00 AM,4/8/14 8:30,3.3075,2.726633333,-0.580866667,-17.56210633,1
323,8/4/14,8:45:00 AM,4/8/14 8:45,3.3725,3.057816667,-0.314683333,-9.330862357,1
324,8/4/14,9:00:00 AM,4/8/14 9:00,3.85,3.44775,-0.40225,-10.44805195,1
325,8/4/14,9:15:00 AM,4/8/14 9:15,3.8975,3.511766667,-0.385733333,-9.896942476,1
326,8/4/14,9:30:00 AM,4/8/14 9:30,3.965,3.326058333,-0.638941667,-16.11454393,1
327,8/4/14,9:45:00 AM,4/8/14 9:45,4.0475,3.441158333,-0.606341667,-14.9806465,1
328,8/4/14,10:00:00 AM,4/8/14 10:00,4.13,3.90005,-0.22995,-5.56779661,1
329,8/4/14,10:15:00 AM,4/8/14 10:15,4.215,4.3865,0.1715,4.068801898,1
330,8/4/14,10:30:00 AM,4/8/14 10:30,4.17,4.46135,0.29135,6.986810552,1
331,8/4/14,10:45:00 AM,4/8/14 10:45,4,4.4367,0.4367,10.9175,1
332,8/4/14,11:00:00 AM,4/8/14 11:00,3.825,4.183475,0.358475,9.371895425,1
333,8/4/14,11:15:00 AM,4/8/14 11:15,3.635,4.876758333,1.241758333,34.16116459,1
334,8/4/14,11:30:00 AM,4/8/14 11:30,3.5475,3.77855,0.23105,6.51303735,1
335,8/4/14,11:45:00 AM,4/8/14 11:45,3.5575,3.283516667,-0.273983333,-7.701569445,1
336,8/4/14,12:00:00 PM,4/8/14 12:00,3.575,2.794133333,-0.780866667,-21.84242425,1
337,8/4/14,12:15:00 PM,4/8/14 12:15,3.585,2.921933333,-0.663066667,-18.49558346,1
338,8/4/14,12:30:00 PM,4/8/14 12:30,3.56,4.274516667,0.714516667,20.07069289,1
339,8/4/14,12:45:00 PM,4/8/14 12:45,3.495,5.014966667,1.519966667,43.48974727,1
340,8/4/14,1:00:00 PM,4/8/14 13:00,3.4325,3.810508333,0.378008333,11.01262441,1
341,8/4/14,1:15:00 PM,4/8/14 13:15,3.3675,3.510291667,0.142791667,4.240287068,1
342,8/4/14,1:30:00 PM,4/8/14 13:30,3.3575,3.555041667,0.197541667,5.883593954,1
343,8/4/14,1:45:00 PM,4/8/14 13:45,3.4075,4.525908333,1.118408333,32.82196135,1
344,8/4/14,2:00:00 PM,4/8/14 14:00,3.4575,4.317383333,0.859883333,24.87008917,1
345,8/4/14,2:15:00 PM,4/8/14 14:15,3.5075,3.910533333,0.403033333,11.49061534,1
346,8/4/14,2:30:00 PM,4/8/14 14:30,3.5775,3.849808333,0.272308333,7.611693445,1
347,8/4/14,2:45:00 PM,4/8/14 14:45,3.665,3.571741667,-0.093258333,-2.544565703,1
348,8/4/14,3:00:00 PM,4/8/14 15:00,3.65,3.385108333,-0.264891667,-7.257305945,1
349,8/4/14,3:15:00 PM,4/8/14 15:15,3.705,3.112191667,-0.592808333,-16.00022491,1
350,8/4/14,3:30:00 PM,4/8/14 15:30,3.72,3.343691667,-0.376308333,-10.1158154,1
351,8/4/14,3:45:00 PM,4/8/14 15:45,3.6925,3.993058333,0.300558333,8.139697576,1
352,8/4/14,4:00:00 PM,4/8/14 16:00,3.665,4.865958333,1.200958333,32.76830377,1
353,8/4/14,4:15:00 PM,4/8/14 16:15,3.6325,4.846025,1.213525,33.4074329,1
354,8/4/14,4:30:00 PM,4/8/14 16:30,3.5925,4.720283333,1.127783333,31.3927163,1
355,8/4/14,4:45:00 PM,4/8/14 16:45,3.545,4.81275,1.26775,35.76163611,1
356,8/4/14,5:00:00 PM,4/8/14 17:00,3.5,4.757291667,1.257291667,35.92261906,1
357,8/4/14,5:15:00 PM,4/8/14 17:15,3.45,4.938175,1.488175,43.13550725,1
358,8/4/14,5:30:00 PM,4/8/14 17:30,3.4475,4.174141667,0.726641667,21.07735075,1
359,8/4/14,5:45:00 PM,4/8/14 17:45,3.4875,4.031675,0.544175,15.60358423,1
360,8/4/14,6:00:00 PM,4/8/14 18:00,3.6075,4.299358333,0.691858333,19.17833217,1
361,8/4/14,6:15:00 PM,4/8/14 18:15,3.65,4.720208333,1.070208333,29.32077625,1
362,8/4/14,6:30:00 PM,4/8/14 18:30,3.6175,4.528608333,0.911108333,25.18613222,1
363,8/4/14,6:45:00 PM,4/8/14 18:45,3.49,4.677791667,1.187791667,34.03414519,1
364,8/4/14,7:00:00 PM,4/8/14 19:00,3.36,4.687725,1.327725,39.515625,1
365,8/4/14,7:15:00 PM,4/8/14 19:15,3.2275,4.442658333,1.215158333,37.650142,1
366,8/4/14,7:30:00 PM,4/8/14 19:30,3.1725,4.149658333,0.977158333,30.80089308,1
367,8/4/14,7:45:00 PM,4/8/14 19:45,3.1925,4.130991667,0.938491667,29.39676326,1
368,8/4/14,8:00:00 PM,4/8/14 20:00,3.215,3.527341667,0.312341667,9.715137387,1
369,8/4/14,8:15:00 PM,4/8/14 20:15,3.2375,3.212791667,-0.024708333,-0.763191753,1
370,8/4/14,8:30:00 PM,4/8/14 20:30,3.2475,3.07205,-0.17545,-5.402617398,1
371,8/4/14,8:45:00 PM,4/8/14 20:45,3.2425,2.923016667,-0.319483333,-9.852994079,1
372,8/4/14,9:00:00 PM,4/8/14 21:00,3.195,3.0484,-0.1466,-4.588419405,1
373,8/4/14,9:15:00 PM,4/8/14 21:15,3.2025,2.460766667,-0.741733333,-23.16107207,1
374,8/4/14,9:30:00 PM,4/8/14 21:30,3.17,2.49665,-0.67335,-21.24132492,1
375,8/4/14,9:45:00 PM,4/8/14 21:45,3.09,2.577966667,-0.512033333,-16.57065803,1
376,8/4/14,10:00:00 PM,4/8/14 22:00,3.0075,2.571583333,-0.435916667,-14.49431977,1
377,8/4/14,10:15:00 PM,4/8/14 22:15,2.925,2.437616667,-0.487383333,-16.66267805,0
378,8/4/14,10:30:00 PM,4/8/14 22:30,2.855,2.571583333,-0.283416667,-9.927028616,0
379,8/4/14,10:45:00 PM,4/8/14 22:45,2.795,2.713633333,-0.081366667,-2.911150877,0
380,8/4/14,11:00:00 PM,4/8/14 23:00,2.735,2.888958333,0.153958333,5.629189506,0
381,8/4/14,11:15:00 PM,4/8/14 23:15,2.675,3.010908333,0.335908333,12.55732086,0
382,8/4/14,11:30:00 PM,4/8/14 23:30,2.64,2.88105,0.24105,9.130681818,0
383,8/4/14,11:45:00 PM,4/8/14 23:45,2.625,2.828733333,0.203733333,7.761269829,0
384,8/5/14,12:00:00 AM,5/8/14 0:00,2.585,2.830525,0.245525,9.498065764,0
385,8/5/14,12:15:00 AM,5/8/14 0:15,2.5775,2.351208333,-0.226291667,-8.779502114,0
386,8/5/14,12:30:00 AM,5/8/14 0:30,2.545,2.524816667,-0.020183333,-0.793058271,0
387,8/5/14,12:45:00 AM,5/8/14 0:45,2.48,2.462833333,-0.017166667,-0.692204315,0
388,8/5/14,1:00:00 AM,5/8/14 1:00,2.4125,2.338991667,-0.073508333,-3.046977534,0
389,8/5/14,1:15:00 AM,5/8/14 1:15,2.345,2.648241667,0.303241667,12.93141437,0
390,8/5/14,1:30:00 AM,5/8/14 1:30,2.335,2.91585,0.58085,24.875803,0
391,8/5/14,1:45:00 AM,5/8/14 1:45,2.385,2.930266667,0.545266667,22.86233405,0
392,8/5/14,2:00:00 AM,5/8/14 2:00,2.435,2.760708333,0.325708333,13.37611224,0
393,8/5/14,2:15:00 AM,5/8/14 2:15,2.4825,2.428358333,-0.054141667,-2.180933212,0
394,8/5/14,2:30:00 AM,5/8/14 2:30,2.4775,2.520758333,0.043258333,1.74604775,0
395,8/5/14,2:45:00 AM,5/8/14 2:45,2.4225,2.139991667,-0.282508333,-11.66185069,0
396,8/5/14,3:00:00 AM,5/8/14 3:00,2.47,1.914041667,-0.555958333,-22.50843453,0
397,8/5/14,3:15:00 AM,5/8/14 3:15,2.4325,1.830975,-0.601525,-24.7286742,0
398,8/5/14,3:30:00 AM,5/8/14 3:30,2.4325,1.676008333,-0.756491667,-31.09934911,0
399,8/5/14,3:45:00 AM,5/8/14 3:45,2.475,1.737625,-0.737375,-29.79292929,0
400,8/5/14,4:00:00 AM,5/8/14 4:00,2.5175,1.8221,-0.6954,-27.62264151,0
401,8/5/14,4:15:00 AM,5/8/14 4:15,2.56,2.087416667,-0.472583333,-18.46028645,0
402,8/5/14,4:30:00 AM,5/8/14 4:30,2.485,1.960966667,-0.524033333,-21.08786048,0
403,8/5/14,4:45:00 AM,5/8/14 4:45,2.3,1.767983333,-0.532016667,-23.13115943,0
404,8/5/14,5:00:00 AM,5/8/14 5:00,2.115,1.774091667,-0.340908333,-16.11859731,0
405,8/5/14,5:15:00 AM,5/8/14 5:15,1.935,1.764391667,-0.170608333,-8.816968114,0
406,8/5/14,5:30:00 AM,5/8/14 5:30,1.825,1.6491,-0.1759,-9.638356164,0
407,8/5/14,5:45:00 AM,5/8/14 5:45,1.7975,1.518516667,-0.278983333,-15.52063049,0
408,8/5/14,6:00:00 AM,5/8/14 6:00,1.155,1.846716667,0.691716667,59.88888892,0
409,8/5/14,6:15:00 AM,5/8/14 6:15,1.1675,1.684633333,0.517133333,44.29407563,0
410,8/5/14,6:30:00 AM,5/8/14 6:30,1.22,1.251441667,0.031441667,2.57718582,0
411,8/5/14,6:45:00 AM,5/8/14 6:45,1.31,1.164891667,-0.145108333,-11.07697198,0
412,8/5/14,7:00:00 AM,5/8/14 7:00,1.4025,1.186825,-0.215675,-15.37789661,1
413,8/5/14,7:15:00 AM,5/8/14 7:15,1.4925,1.113608333,-0.378891667,-25.38637635,1
414,8/5/14,7:30:00 AM,5/8/14 7:30,1.575,1.441866667,-0.133133333,-8.452910032,1
415,8/5/14,7:45:00 AM,5/8/14 7:45,1.65,1.268066667,-0.381933333,-23.14747473,1
416,8/5/14,8:00:00 AM,5/8/14 8:00,1.73,1.350583333,-0.379416667,-21.93159925,1
417,8/5/14,8:15:00 AM,5/8/14 8:15,1.8125,1.205466667,-0.607033333,-33.49149423,1
418,8/5/14,8:30:00 AM,5/8/14 8:30,1.8775,1.299908333,-0.577591667,-30.76387041,1
419,8/5/14,8:45:00 AM,5/8/14 8:45,1.93,1.173775,-0.756225,-39.18264249,1
420,8/5/14,9:00:00 AM,5/8/14 9:00,2.045,1.142733333,-0.902266667,-44.12061941,1
421,8/5/14,9:15:00 AM,5/8/14 9:15,2.125,1.42445,-0.70055,-32.96705882,1
422,8/5/14,9:30:00 AM,5/8/14 9:30,2.2225,1.440158333,-0.782341667,-35.20097489,1
423,8/5/14,9:45:00 AM,5/8/14 9:45,2.3375,1.881008333,-0.456491667,-19.52905527,1
424,8/5/14,10:00:00 AM,5/8/14 10:00,2.4525,1.901183333,-0.551316667,-22.47978255,1
425,8/5/14,10:15:00 AM,5/8/14 10:15,2.5625,1.866616667,-0.695883333,-27.15642275,1
426,8/5/14,10:30:00 AM,5/8/14 10:30,2.575,1.720475,-0.854525,-33.18543689,1
427,8/5/14,10:45:00 AM,5/8/14 10:45,2.495,1.566608333,-0.928391667,-37.21008685,1
428,8/5/14,11:00:00 AM,5/8/14 11:00,2.415,1.877525,-0.537475,-22.25569358,1
429,8/5/14,11:15:00 AM,5/8/14 11:15,2.3325,2.417775,0.085275,3.655948553,1
430,8/5/14,11:30:00 AM,5/8/14 11:30,2.3425,2.104925,-0.237575,-10.14194237,1
431,8/5/14,11:45:00 AM,5/8/14 11:45,2.4375,2.112575,-0.324925,-13.33025641,1
432,8/5/14,12:00:00 PM,5/8/14 12:00,2.5025,2.529616667,0.027116667,1.083583097,1
433,8/5/14,12:15:00 PM,5/8/14 12:15,2.6025,2.525633333,-0.076866667,-2.953570298,1
434,8/5/14,12:30:00 PM,5/8/14 12:30,2.665,2.58175,-0.08325,-3.123827392,1
435,8/5/14,12:45:00 PM,5/8/14 12:45,2.695,2.847416667,0.152416667,5.655534954,1
436,8/5/14,1:00:00 PM,5/8/14 13:00,2.7275,1.897141667,-0.830358333,-30.44393522,1
437,8/5/14,1:15:00 PM,5/8/14 13:15,2.76,1.427558333,-1.332441667,-48.27687199,1
438,8/5/14,1:30:00 PM,5/8/14 13:30,2.855,3.392725,0.537725,18.83450088,1
439,8/5/14,1:45:00 PM,5/8/14 13:45,3.015,3.231225,0.216225,7.171641791,1
440,8/5/14,2:00:00 PM,5/8/14 14:00,3.1775,3.157008333,-0.020491667,-0.64489904,1
441,8/5/14,2:15:00 PM,5/8/14 14:15,3.355,2.787141667,-0.567858333,-16.92573273,1
442,8/5/14,2:30:00 PM,5/8/14 14:30,3.495,3.755291667,0.260291667,7.44754412,1
443,8/5/14,2:45:00 PM,5/8/14 14:45,3.5975,3.634225,0.036725,1.020847811,1
444,8/5/14,3:00:00 PM,5/8/14 15:00,3.765,3.775975,0.010975,0.291500664,1
445,8/5/14,3:15:00 PM,5/8/14 15:15,3.7825,3.363808333,-0.418691667,-11.06917824,1
446,8/5/14,3:30:00 PM,5/8/14 15:30,3.77,3.458533333,-0.311466667,-8.261715305,1
447,8/5/14,3:45:00 PM,5/8/14 15:45,3.7175,3.546,-0.1715,-4.6133154,1
448,8/5/14,4:00:00 PM,5/8/14 16:00,3.665,3.6923,0.0273,0.744884038,1
449,8/5/14,4:15:00 PM,5/8/14 16:15,3.6125,3.809766667,0.197266667,5.460668983,1
450,8/5/14,4:30:00 PM,5/8/14 16:30,3.54,4.584791667,1.044791667,29.5138889,1
451,8/5/14,4:45:00 PM,5/8/14 16:45,3.4575,4.761975,1.304475,37.72885033,1
452,8/5/14,5:00:00 PM,5/8/14 17:00,3.3725,4.8572,1.4847,44.02372128,1
453,8/5/14,5:15:00 PM,5/8/14 17:15,3.2875,4.672166667,1.384666667,42.11913816,1
454,8/5/14,5:30:00 PM,5/8/14 17:30,3.2875,4.7768,1.4893,45.30190114,1
455,8/5/14,5:45:00 PM,5/8/14 17:45,3.37,4.90085,1.53085,45.42581602,1
456,8/5/14,6:00:00 PM,5/8/14 18:00,3.4025,4.7222,1.3197,38.78618663,1
457,8/5/14,6:15:00 PM,5/8/14 18:15,3.5,4.6373,1.1373,32.49428571,1
458,8/5/14,6:30:00 PM,5/8/14 18:30,3.485,4.789125,1.304125,37.42109039,1
459,8/5/14,6:45:00 PM,5/8/14 18:45,3.3575,4.463608333,1.106108333,32.94440307,1
460,8/5/14,7:00:00 PM,5/8/14 19:00,3.2225,4.564575,1.342075,41.64701319,1
461,8/5/14,7:15:00 PM,5/8/14 19:15,3.0925,3.996241667,0.903741667,29.2236594,1
462,8/5/14,7:30:00 PM,5/8/14 19:30,3.0425,3.492616667,0.450116667,14.79430294,1
463,8/5/14,7:45:00 PM,5/8/14 19:45,3.0725,3.16165,0.08915,2.901545972,1
464,8/5/14,8:00:00 PM,5/8/14 20:00,3.11,2.929141667,-0.180858333,-5.815380482,1
465,8/5/14,8:15:00 PM,5/8/14 20:15,3.15,2.705891667,-0.444108333,-14.09867724,1
466,8/5/14,8:30:00 PM,5/8/14 20:30,3.155,2.690108333,-0.464891667,-14.73507661,1
467,8/5/14,8:45:00 PM,5/8/14 20:45,3.12,2.794541667,-0.325458333,-10.43135683,1
468,8/5/14,9:00:00 PM,5/8/14 21:00,2.8125,2.436975,-0.375525,-13.352,1
469,8/5/14,9:15:00 PM,5/8/14 21:15,2.6125,2.373891667,-0.238608333,-9.133333321,1
470,8/5/14,9:30:00 PM,5/8/14 21:30,2.3175,2.397083333,0.079583333,3.434016526,1
471,8/5/14,9:45:00 PM,5/8/14 21:45,2.2975,2.353316667,0.055816667,2.429452318,1
472,8/5/14,10:00:00 PM,5/8/14 22:00,2.275,1.858125,-0.416875,-18.32417582,1
473,8/5/14,10:15:00 PM,5/8/14 22:15,2.25,1.744125,-0.505875,-22.48333333,0
474,8/5/14,10:30:00 PM,5/8/14 22:30,2.195,1.684158333,-0.510841667,-23.27296888,0
475,8/5/14,10:45:00 PM,5/8/14 22:45,2.1125,1.679441667,-0.433058333,-20.49980275,0
476,8/5/14,11:00:00 PM,5/8/14 23:00,2.025,1.85975,-0.16525,-8.160493827,0
477,8/5/14,11:15:00 PM,5/8/14 23:15,1.9425,1.41675,-0.52575,-27.06563707,0
478,8/5/14,11:30:00 PM,5/8/14 23:30,1.9,1.033808333,-0.866191667,-45.58903511,0
479,8/5/14,11:45:00 PM,5/8/14 23:45,1.9025,0.872041667,-1.030458333,-54.1633815,0
480,8/6/14,12:00:00 AM,6/8/14 0:00,1.8675,0.874925,-0.992575,-53.14993307,0
481,8/6/14,12:15:00 AM,6/8/14 0:15,1.88,1.018058333,-0.861941667,-45.84796101,0
482,8/6/14,12:30:00 AM,6/8/14 0:30,1.8625,1.211333333,-0.651166667,-34.9619687,0
483,8/6/14,12:45:00 AM,6/8/14 0:45,1.8175,1.39255,-0.42495,-23.38101788,0
484,8/6/14,1:00:00 AM,6/8/14 1:00,1.77,1.475558333,-0.294441667,-16.63512243,0
485,8/6/14,1:15:00 AM,6/8/14 1:15,1.725,1.439091667,-0.285908333,-16.57439612,0
486,8/6/14,1:30:00 AM,6/8/14 1:30,1.7325,1.7128,-0.0197,-1.137085137,0
487,8/6/14,1:45:00 AM,6/8/14 1:45,1.7975,1.65805,-0.13945,-7.757997218,0
488,8/6/14,2:00:00 AM,6/8/14 2:00,1.8675,1.535633333,-0.331866667,-17.77063813,0
489,8/6/14,2:15:00 AM,6/8/14 2:15,1.94,1.479466667,-0.460533333,-23.7388316,0
490,8/6/14,2:30:00 AM,6/8/14 2:30,1.955,1.546875,-0.408125,-20.87595908,0
491,8/6/14,2:45:00 AM,6/8/14 2:45,1.9125,1.605225,-0.307275,-16.06666667,0
492,8/6/14,3:00:00 AM,6/8/14 3:00,1.6125,1.611358333,-0.001141667,-0.070801054,0
493,8/6/14,3:15:00 AM,6/8/14 3:15,1.575,1.394558333,-0.180441667,-11.45661378,0
494,8/6/14,3:30:00 AM,6/8/14 3:30,1.57,1.276858333,-0.293141667,-18.67144376,0
495,8/6/14,3:45:00 AM,6/8/14 3:45,1.6,1.295791667,-0.304208333,-19.01302081,0
496,8/6/14,4:00:00 AM,6/8/14 4:00,1.6275,1.343516667,-0.283983333,-17.44905272,0
497,8/6/14,4:15:00 AM,6/8/14 4:15,1.6575,1.129816667,-0.527683333,-31.83609852,0
498,8/6/14,4:30:00 AM,6/8/14 4:30,1.5875,0.732366667,-0.855133333,-53.86666665,0
499,8/6/14,4:45:00 AM,6/8/14 4:45,1.4275,0.520266667,-0.907233333,-63.55399881,0
500,8/6/14,5:00:00 AM,6/8/14 5:00,1.265,0.583491667,-0.681508333,-53.87417652,0
501,8/6/14,5:15:00 AM,6/8/14 5:15,1.105,0.730425,-0.374575,-33.89819005,0
502,8/6/14,5:30:00 AM,6/8/14 5:30,1.0125,0.942333333,-0.070166667,-6.930041185,0
503,8/6/14,5:45:00 AM,6/8/14 5:45,0.9925,1.014266667,0.021766667,2.193115063,0
504,8/6/14,6:00:00 AM,6/8/14 6:00,0.7675,0.901891667,0.134391667,17.51031492,0
505,8/6/14,6:15:00 AM,6/8/14 6:15,0.7675,0.853675,0.086175,11.22801303,0
506,8/6/14,6:30:00 AM,6/8/14 6:30,0.7975,0.779591667,-0.017908333,-2.245558997,0
507,8/6/14,6:45:00 AM,6/8/14 6:45,0.87,0.695658333,-0.174341667,-20.03927207,0
508,8/6/14,7:00:00 AM,6/8/14 7:00,0.9475,0.673833333,-0.273666667,-28.88302554,1
509,8/6/14,7:15:00 AM,6/8/14 7:15,1.035,0.569033333,-0.465966667,-45.02093401,1
510,8/6/14,7:30:00 AM,6/8/14 7:30,1.1475,0.612041667,-0.535458333,-46.66303556,1
511,8/6/14,7:45:00 AM,6/8/14 7:45,1.285,0.820175,-0.464825,-36.17315175,1
512,8/6/14,8:00:00 AM,6/8/14 8:00,1.42,1.15635,-0.26365,-18.56690141,1
513,8/6/14,8:15:00 AM,6/8/14 8:15,1.56,1.039383333,-0.520616667,-33.37286327,1
514,8/6/14,8:30:00 AM,6/8/14 8:30,1.645,0.8938,-0.7512,-45.6656535,1
515,8/6/14,8:45:00 AM,6/8/14 8:45,1.6775,0.916116667,-0.761383333,-45.38797812,1
516,8/6/14,9:00:00 AM,6/8/14 9:00,1.75,1.244141667,-0.505858333,-28.90619046,1
517,8/6/14,9:15:00 AM,6/8/14 9:15,1.8025,1.377708333,-0.424791667,-23.56680538,1
518,8/6/14,9:30:00 AM,6/8/14 9:30,1.86,1.6253,-0.2347,-12.61827957,1
519,8/6/14,9:45:00 AM,6/8/14 9:45,1.9225,1.7376,-0.1849,-9.617685306,1
520,8/6/14,10:00:00 AM,6/8/14 10:00,1.9825,1.88275,-0.09975,-5.031525851,1
521,8/6/14,10:15:00 AM,6/8/14 10:15,2.045,2.034683333,-0.010316667,-0.504482494,1
522,8/6/14,10:30:00 AM,6/8/14 10:30,2.0325,1.891933333,-0.140566667,-6.915949176,1
523,8/6/14,10:45:00 AM,6/8/14 10:45,1.95,1.772866667,-0.177133333,-9.083760667,1
524,8/6/14,11:00:00 AM,6/8/14 11:00,1.865,1.700358333,-0.164641667,-8.827971421,1
525,8/6/14,11:15:00 AM,6/8/14 11:15,1.78,1.596258333,-0.183741667,-10.32256556,1
526,8/6/14,11:30:00 AM,6/8/14 11:30,1.7625,1.957408333,0.194908333,11.05862882,1
527,8/6/14,11:45:00 AM,6/8/14 11:45,1.8225,1.985158333,0.162658333,8.925011413,1
528,8/6/14,12:00:00 PM,6/8/14 12:00,1.85,1.877016667,0.027016667,1.460360378,1
529,8/6/14,12:15:00 PM,6/8/14 12:15,1.9225,1.5061,-0.4164,-21.65929779,1
530,8/6/14,12:30:00 PM,6/8/14 12:30,1.975,1.314508333,-0.660491667,-33.44261605,1
531,8/6/14,12:45:00 PM,6/8/14 12:45,2.0025,2.219991667,0.217491667,10.86100709,1
532,8/6/14,1:00:00 PM,6/8/14 13:00,2.03,1.6561,-0.3739,-18.41871921,1
533,8/6/14,1:15:00 PM,6/8/14 13:15,2.055,1.511183333,-0.543816667,-26.46309815,1
534,8/6/14,1:30:00 PM,6/8/14 13:30,2.13,2.4823,0.3523,16.5399061,1
535,8/6/14,1:45:00 PM,6/8/14 13:45,2.255,3.14325,0.88825,39.3902439,1
536,8/6/14,2:00:00 PM,6/8/14 14:00,2.38,2.3784,-0.0016,-0.067226891,1
537,8/6/14,2:15:00 PM,6/8/14 14:15,2.5075,2.5944,0.0869,3.46560319,1
